Pop1	Pop2	Model	Rep	N1	N2	m21	m12	mi21	mi12	Ts	Tsc	Tam	p
Choy	Rascon	SC2M	32	244981.960168	139963.657041	3.35374551222e-07	0.000124905958054	2.47055236694e-05	1.93422514712e-06	224450.770946	768.070380632	NA	0.178041801076
Choy	Rascon	SC2M	33	242150.769375	146244.200715	0.000123453676066	1.35794615013e-06	4.60565710002e-07	2.09993176496e-07	258187.242169	17302.0559888	NA	0.180673544002
Choy	Rascon	SC2M	34	246634.844803	143652.428873	0.000149133613761	5.68976325184e-06	6.23746410035e-07	1.60082624588e-11	259614.187797	17260.2538601	NA	0.175911064194
Choy	Rascon	SC2M	35	240852.895885	137742.063679	0.000156232483835	0.000132849346679	2.61214960627e-06	3.16809812e-08	239580.475698	3493.4393564	NA	0.110177660536
Choy	Rascon	SC2M	36	249634.850879	130910.688554	6.92239654137e-29	0.000157798303716	8.89166865584e-07	1.21783947594e-08	241415.426694	12128.4090745	NA	0.137473535589
Choy	Rascon	SC2M	37	226599.379466	147979.060839	1.08276312063e-05	1.35460322132e-24	1.14609734061e-07	5.00004548076e-10	7017.92200511	274878.230283	NA	0.270675352445
Choy	Rascon	SC2M	38	249746.687516	130811.224493	4.48418198319e-08	0.000158062835466	9.044618451e-07	4.67449603092e-12	241613.512305	12119.897902	NA	0.138514525285
Choy	Rascon	SC2M	39	234785.434839	149128.341787	4.4296732652e-09	1.71110243481e-08	2.68942709615e-05	4.7512080578e-06	215588.013172	33649.1662332	NA	0.822826027124
Choy	Rascon	SC2M	40	250847.305785	145570.186837	3.1698155766e-06	6.06288997995e-05	5.01779383492e-08	1.54963987386e-05	192263.716131	0.00728483717793	NA	0.649342291084
Choy	Rascon	SC2M	41	238284.141382	148802.354258	0.000102825253396	1.00230657421e-46	5.67861818671e-07	7.19021175351e-50	257181.630348	20272.1375896	NA	0.182951904243
Choy	Rascon	SC2M	42	230664.417069	145901.596569	2.3077142213e-07	8.07074280256e-110	2.66385551927e-05	1.01414956834e-15	212074.727338	73040.3541484	NA	0.774781885929
Choy	Rascon	SC2M	43	245796.113327	147295.772619	9.07857327116e-50	0.000117738393402	3.18393736546e-06	2.07347248252e-11	232100.237327	3780.86226795	NA	0.0504338916509
Choy	Rascon	SC2M	44	249312.991579	131018.932618	9.49946801053e-07	0.000158474892557	8.59155029275e-07	9.18655462845e-09	242151.392252	12219.5688731	NA	0.138172569724
Choy	Rascon	SC2M	45	245588.779355	144474.109641	0.000162489484478	4.46558825611e-06	7.03670690748e-07	1.0999167581e-08	263449.324516	15119.6103772	NA	0.177866067229
Choy	Rascon	SC2M	46	243753.361623	144166.320054	0.000154389011478	5.97316115188e-06	7.09966214852e-07	7.70318443507e-11	258803.13672	14917.2915551	NA	0.175117858561
Choy	Rascon	SC2M	47	250818.324304	143625.013851	0.000149586501907	7.04107854025e-06	1.69731157443e-09	1.27642288077e-10	249815.006996	16755.6521817	NA	0.179745260378
Choy	Rascon	SC2M	48	250415.785514	130597.068877	3.70657480351e-45	0.000154461724215	8.62083147745e-07	1.21354512863e-20	240431.453719	12355.4991675	NA	0.136408350645
Choy	Rascon	SC2M	49	249037.624497	131589.377953	1.12699177611e-06	0.000158638626694	8.363891667e-07	1.24486685972e-11	241135.1233	12279.6160871	NA	0.136008571666
Choy	Rascon	SC2M	50	249910.173343	130717.392998	3.0857623571e-17	0.000157631670449	8.84189158527e-07	1.27197293909e-08	241474.942409	12142.9287625	NA	0.138353280088
Choy	Rascon	IM2M	1	257107.421601	148515.444613	0.00015174412604	0.000152306476782	1.63257247822e-07	3.46695256887e-09	279151.951392	NA	NA	0.20909218743
Choy	Rascon	IM2M	2	245662.86791	133732.187517	1.18176917787e-10	2.40345964625e-05	1.93251603813e-07	2.65239189142e-09	259168.861194	NA	NA	0.158194415017
Choy	Rascon	IM2M	3	258573.740025	150848.435902	0.000144671366317	0.000146636931618	5.89898507887e-09	6.61237037219e-09	265989.957804	NA	NA	0.216756399498
Choy	Rascon	IM2M	4	227314.047594	148353.467957	6.60742231377e-09	1.26072201901e-42	9.70487980398e-06	7.08565231329e-08	277831.958863	NA	NA	0.702902143358
Choy	Rascon	IM2M	5	226573.68911	148048.120492	9.93991878849e-08	3.91532278107e-11	1.06656924721e-05	7.46712325845e-12	282051.730022	NA	NA	0.722911508983
Choy	Rascon	IM2M	6	163389.319785	105014.65847	4.20068125383e-09	1.82628091455e-06	5.01884765219e-06	1.93052488102e-10	6222524.23101	NA	NA	0.159378630702
Choy	Rascon	IM2M	7	242864.965081	134477.179345	1.85101296411e-07	2.98548637128e-12	3.3764860086e-06	2.66980595991e-05	257740.02337	NA	NA	0.851922356209
Choy	Rascon	IM2M	8	164087.941004	104097.801365	1.48469273039e-21	1.90954530083e-06	4.9772809896e-06	7.93479386897e-10	4463127.03957	NA	NA	0.16751684097
Choy	Rascon	IM2M	9	257229.488608	147075.63086	0.000148054297101	0.000149384394691	1.33477547701e-07	4.40670407028e-11	273429.54147	NA	NA	0.203704749392
Choy	Rascon	IM2M	10	254033.601111	141462.23445	0.000145367944741	0.000126278510679	1.10250666293e-07	4.65373051613e-10	258276.294703	NA	NA	0.140721527307
Choy	Rascon	IM2M	11	226812.707962	147408.51016	1.07740912917e-05	4.73763523871e-12	1.00550124023e-07	7.85834958997e-12	280707.063798	NA	NA	0.27416457864
Choy	Rascon	IM2M	12	226737.645295	147897.207243	1.07248571511e-05	1.86984534463e-11	1.01436030613e-07	1.19784464541e-11	281816.772953	NA	NA	0.27541607835
Choy	Rascon	IM2M	13	265831.800336	146515.500236	0.00014370339532	0.000148777324509	1.01938992256e-09	2.69198809408e-40	266637.469362	NA	NA	0.215963690803
Choy	Rascon	IM2M	14	164576.887563	103919.396368	1.53124910948e-09	1.89498871541e-06	4.99595478319e-06	5.28330001111e-09	3981645.40209	NA	NA	0.166127077125
Choy	Rascon	IM2M	15	256385.464126	145947.446003	0.000142933597035	0.000149499033491	1.5462627698e-07	2.91907947556e-18	276792.96249	NA	NA	0.209075805639
Choy	Rascon	IM2M	16	226771.229755	147837.903375	1.06355556519e-05	2.07072749968e-09	1.00957197169e-07	5.06143409419e-13	281502.979615	NA	NA	0.275842622362
Choy	Rascon	IM2M	17	227230.045765	148851.873093	9.56929350724e-06	7.74100062218e-09	7.07490678393e-16	7.05218186502e-29	277591.552152	NA	NA	0.300099070212
Choy	Rascon	IM2M	18	226765.546277	147537.428922	1.07921614685e-05	1.4860108551e-09	1.01688498168e-07	2.86049771203e-106	280961.926891	NA	NA	0.274179633121
Choy	Rascon	IM2M	19	226935.203744	148282.427486	9.49113183942e-06	3.4125402648e-26	6.1923272675e-12	4.23879290469e-09	277859.398318	NA	NA	0.303430063145
Choy	Rascon	IM2M	20	245846.428919	132765.001961	2.94299005e-13	2.4054353733e-05	1.83080734246e-07	1.44036186028e-10	257149.959391	NA	NA	0.158870718056
Choy	Rascon	IM2M	21	261657.206427	147875.14983	0.000145929025489	0.00014547017937	2.39919521286e-18	2.3630234616e-09	263685.867629	NA	NA	0.213784644913
Choy	Rascon	IM2M	22	254038.485493	149057.930636	0.000147042783026	0.000149374167215	1.49649524634e-07	2.15677593012e-10	276275.009023	NA	NA	0.207212890531
Choy	Rascon	IM2M	23	226586.143879	148121.727842	1.06155649113e-05	2.33916532043e-09	1.00643908006e-07	3.07816294099e-22	282122.261355	NA	NA	0.27715965447
Choy	Rascon	IM2M	24	226563.4657	147940.718575	1.06056810925e-05	1.15630153468e-16	1.05484207632e-07	3.18342645229e-30	281799.413851	NA	NA	0.275916664117
Choy	Rascon	IM2M	25	247180.873003	142479.389888	9.96159853519e-05	0.000149378396189	1.72621210719e-07	3.15755572748e-09	260650.460926	NA	NA	0.158809121706
Choy	Rascon	IM2M	26	226732.006169	148011.748599	1.07365418054e-05	9.40918813958e-12	1.00969879026e-07	8.35932751401e-11	281762.688308	NA	NA	0.274844168578
Choy	Rascon	IM2M	27	253999.863568	148810.238692	0.000150101950011	0.000149897031963	1.60977830345e-07	0.0	279821.369966	NA	NA	0.213305515808
Choy	Rascon	IM2M	28	226705.073085	147678.903258	9.77420657893e-08	1.60736336166e-10	1.06550663971e-05	1.9535973072e-09	281356.375031	NA	NA	0.72337154623
Choy	Rascon	IM2M	29	254787.344597	146741.340753	0.000148920081589	0.000150388466234	1.7089918571e-07	8.13189592818e-16	274125.379057	NA	NA	0.194852813204
Choy	Rascon	IM2M	30	248706.654037	150207.275351	0.000127904618466	0.000149384213899	1.62710871746e-07	2.7380848776e-08	266649.167905	NA	NA	0.184819341249
Choy	Rascon	IM2M	31	260672.646048	143503.881603	0.000135112374276	0.000153312495737	5.9168800854e-08	2.05109477688e-15	251337.420891	NA	NA	0.134672814903
Choy	Rascon	IM2M	32	250126.184707	148637.987064	0.000146744561777	0.000145463539934	1.40181065676e-07	3.05810954832e-08	274726.825891	NA	NA	0.208058863106
Choy	Rascon	IM2M	33	226647.708256	147983.804392	1.13685101304e-07	4.13986469188e-13	1.07487918931e-05	4.18717032578e-08	282786.224161	NA	NA	0.726457345633
Choy	Rascon	IM2M	34	163399.649997	104713.176886	6.024734427e-10	1.83850625878e-06	5.04236331175e-06	1.25240729784e-10	7789745.9979	NA	NA	0.166438810258
Choy	Rascon	IM2M	35	224956.846312	148613.241865	1.08167213209e-05	1.27796602972e-11	1.06928699751e-07	2.26851338284e-09	282960.28606	NA	NA	0.275194066757
Choy	Rascon	IM2M	36	226787.720102	147995.713054	1.08166032844e-05	9.53146321941e-12	9.97931215236e-08	2.75620169627e-10	281605.975613	NA	NA	0.275202294304
Choy	Rascon	IM2M	37	250003.423078	149350.577147	0.000148152990795	0.000150722403274	1.8187987069e-07	8.18129755654e-11	277620.002977	NA	NA	0.199095123358
Choy	Rascon	IM2M	38	254581.189439	152296.400716	0.000153491589802	0.000151022438048	1.95071177341e-07	2.24863424215e-09	286103.362526	NA	NA	0.224188177523
Choy	Rascon	IM2M	39	253775.653069	145737.379985	0.00012952452075	0.000120937279376	8.05642216826e-66	6.05896593349e-09	248610.67602	NA	NA	0.150999749824
Choy	Rascon	IM2M	40	226728.733231	148207.209208	1.07355959327e-05	5.24954414941e-10	1.02088238653e-07	2.76241587468e-12	282345.464804	NA	NA	0.27544818658
Choy	Rascon	IM2M	41	254348.942033	145794.221351	0.000143336534235	0.000146293268744	1.40740169952e-07	1.78788110292e-18	271687.160304	NA	NA	0.206570337252
Choy	Rascon	IM2M	42	238084.964552	139612.546884	5.02407015526e-05	8.43155816278e-05	1.55795751445e-07	6.4283808795e-08	256535.225113	NA	NA	0.133356840819
Choy	Rascon	IM2M	43	259299.776044	153233.400632	0.000147563051347	0.00014794560513	8.17565523949e-34	4.84354328979e-10	269440.635969	NA	NA	0.227258314449
Choy	Rascon	IM2M	44	233349.304091	143432.906908	0.000109990985464	0.000140373147654	2.29113384089e-07	2.19213442812e-17	257493.377106	NA	NA	0.108684193716
Choy	Rascon	IM2M	45	241300.111302	137132.156231	2.10738942722e-05	5.53556887685e-05	1.53275843048e-07	2.02482835261e-35	248794.906556	NA	NA	0.126156518723
Choy	Rascon	IM2M	46	241047.209269	147751.186738	0.000124828011866	0.00014124870164	9.69162837552e-08	1.8839577289e-22	259848.879558	NA	NA	0.133382814197
Choy	Rascon	IM2M	47	226791.400399	148359.503566	1.07162249933e-05	1.07809470573e-11	1.0065618624e-07	4.55480522446e-12	282496.04929	NA	NA	0.275871618142
Choy	Rascon	IM2M	48	226708.977867	148212.685698	1.07260964785e-05	1.08012241679e-19	1.01840164489e-07	5.01188451997e-11	282387.224804	NA	NA	0.275731121977
Choy	Rascon	IM2M	49	227141.542947	148426.390931	1.0790219553e-05	1.34807702871e-42	9.82025183911e-08	1.89902212861e-11	281751.524772	NA	NA	0.274262248317
Choy	Rascon	IM2M	50	247881.132534	132372.595125	6.10703755232e-12	6.17843294884e-12	4.89069221838e-06	2.13068786627e-05	243623.77229	NA	NA	0.836371551585
Choy	Rascon	AM2M	1	249471.165222	146177.403682	3.42616873358e-05	6.46106894218e-06	1.10947224487e-05	1.15451337221e-07	188348.736143	NA	5381.26477501	0.0558926423932
Choy	Rascon	AM2M	2	226649.561456	147859.738376	1.00990388744e-07	1.55075694359e-14	1.07067049722e-05	2.02929742862e-11	12.3813562463	NA	281795.15636	0.723749711799
Choy	Rascon	AM2M	3	264433.847235	156806.585247	0.000152702895017	0.000153139535228	2.18992304287e-07	5.13074222387e-09	29728.3352606	NA	314959.079377	0.417255816355
Choy	Rascon	AM2M	4	261585.148341	150832.366028	3.6867392469e-05	0.00011158135203	6.00402108868e-08	2.70224401665e-10	194944.993434	NA	712.942368993	0.429719559129
Choy	Rascon	AM2M	5	255184.935152	150158.18022	0.000144307414667	0.000145517855028	1.40724477023e-07	3.51336677953e-12	26609.1746382	NA	285993.451475	0.358551098345
Choy	Rascon	AM2M	6	244949.904945	133715.900484	2.26313690052e-06	2.60004729334e-05	1.81764545094e-07	4.5831138206e-14	1.07354355074	NA	255867.23308	0.155512202181
Choy	Rascon	AM2M	7	251811.899707	144739.568748	2.2356794333e-05	9.20546824343e-08	7.33071275212e-08	6.6727747362e-07	193300.738938	NA	5.08990674101e-96	0.183811342327
Choy	Rascon	AM2M	8	226675.369366	148005.119946	1.07816986415e-05	9.0079895314e-13	1.0302382688e-07	1.27697807834e-29	350.313411259	NA	282040.343126	0.276843754696
Choy	Rascon	AM2M	9	258327.839203	147880.662271	0.000141330139211	0.000142956785893	3.56015597319e-13	1.18795262598e-09	19186.7380162	NA	265173.152764	0.30338633936
Choy	Rascon	AM2M	10	251036.293349	145508.464171	9.9371088433e-07	3.45483309735e-05	4.75812238234e-07	9.79854864904e-07	193005.586627	NA	15.5459186656	0.902666149923
Choy	Rascon	AM2M	11	250905.649813	145127.676964	1.409245634e-05	2.45971977958e-06	4.48986408336e-06	1.51260247763e-08	186827.273414	NA	5651.21525297	0.548658858889
Choy	Rascon	AM2M	12	250919.72022	145004.822057	1.03732684848e-05	7.67783848072e-06	2.04023477533e-06	4.997289179e-07	191533.989364	NA	0.00955510949011	0.452749339284
Choy	Rascon	AM2M	13	252300.873187	146622.659565	6.28542949553e-06	8.14324569332e-07	4.19597699307e-07	9.13334695809e-08	188411.301188	NA	2870.89888945	0.0882157800155
Choy	Rascon	AM2M	14	263512.813963	152259.245139	0.000145893155061	0.000146136510882	7.8321734212e-09	1.8073606895e-09	31197.0730436	NA	286485.508827	0.401441552053
Choy	Rascon	AM2M	15	250978.178498	145321.620904	2.37666262322e-08	1.68070031098e-06	2.39673971048e-08	1.71236029673e-10	177914.975658	NA	13683.3739936	0.105975616244
Choy	Rascon	AM2M	16	249182.193343	153944.120341	0.000148781563319	0.000148367963649	2.28851320651e-07	4.06278440625e-10	22542.9043314	NA	291070.390104	0.327739107056
Choy	Rascon	AM2M	17	249680.054544	144501.895793	9.04622019185e-05	2.65106570799e-05	5.85276764453e-09	2.4682275132e-06	159941.368472	NA	34944.1676261	0.0555872885737
Choy	Rascon	AM2M	18	250780.438792	144947.736449	2.73434435163e-05	2.37288255473e-05	6.10800787992e-06	2.20337452606e-09	190193.676896	NA	1908.36514245	0.178026565786
Choy	Rascon	AM2M	19	227325.394969	148528.94628	2.31423489189e-37	2.52029162025e-13	9.62088376665e-06	2.6189028708e-12	12.3269749157	NA	277675.944258	0.699217433608
Choy	Rascon	AM2M	20	249138.773584	143966.767167	0.000118523674828	0.000144031092317	1.58923246318e-07	2.02050067738e-09	15404.1691728	NA	264365.203904	0.254187776037
Choy	Rascon	AM2M	21	262674.212542	155145.21268	0.000154749181911	0.00015470844298	2.67860928907e-07	3.27119634358e-10	31737.3667666	NA	336704.823862	0.435155724348
Choy	Rascon	AM2M	22	250580.289274	145267.806378	2.01749530699e-05	0.000110580171234	5.06870724181e-06	1.80796844967e-06	191893.496016	NA	4.9129096843	0.42349355618
Choy	Rascon	AM2M	23	250794.732537	145080.839577	6.34977923402e-07	5.69430507285e-06	1.94573540828e-08	1.20892709452e-09	175688.614538	NA	15739.2336048	0.571464302972
Choy	Rascon	AM2M	24	249454.542049	149031.903899	0.000148438371845	0.000153857983363	1.70349442871e-07	2.9185294017e-13	3074.16818537	NA	282660.68641	0.207427999728
Choy	Rascon	AM2M	25	250675.282944	145356.947237	4.2496570891e-05	8.19037866566e-11	5.9401671507e-09	1.02933741018e-18	191908.747504	NA	2.81994212845e-58	0.162512345816
Choy	Rascon	AM2M	26	250631.271627	144932.48429	2.03247218477e-05	1.92384225069e-05	1.30631399678e-05	4.59861039119e-06	188371.902898	NA	3935.37729112	0.616520293458
Choy	Rascon	AM2M	27	250872.276476	145309.56449	6.74231065397e-26	8.89082274008e-06	3.24883648236e-07	1.85934328112e-07	192201.194646	NA	0.112246990935	0.0697731167413
Choy	Rascon	AM2M	28	226722.358473	147963.363671	1.07134191011e-05	2.51210799736e-10	1.01401585384e-07	3.2799218997e-27	22.6929891395	NA	281947.70403	0.275590738251
Choy	Rascon	AM2M	29	250088.016641	144061.982035	0.000124231221814	2.53488281125e-07	2.63554356946e-06	1.38591534442e-06	182127.745952	NA	10020.1047546	0.0557958954669
Choy	Rascon	AM2M	30	251343.823421	144973.766128	5.5392576151e-11	2.10616034571e-05	1.2290654418e-06	8.95312436218e-07	186770.214875	NA	5582.57330197	0.305056934265
Choy	Rascon	AM2M	31	243361.446284	144851.626983	8.48098260796e-05	0.000135816581292	1.13803187926e-07	5.33807731872e-15	3.66447522879	NA	247145.488362	0.111461228078
Choy	Rascon	AM2M	32	250943.48687	145916.630888	1.7338686043e-60	4.73318795303e-05	1.23574455312e-05	1.19203787071e-06	192377.446898	NA	615.181064139	0.656244963961
Choy	Rascon	AM2M	33	251070.405959	145424.678447	2.28031419775e-05	4.92646514246e-09	3.94421057257e-06	2.91746540239e-06	192069.602799	NA	3.53604681712e-18	0.7144068385
Choy	Rascon	AM2M	34	258186.189001	159501.510201	0.000145118883442	0.00015061175669	1.17822295575e-07	4.07278391074e-10	29273.0096137	NA	309778.247279	0.418900252902
Choy	Rascon	AM2M	35	250843.552813	145434.38565	8.09905516148e-08	2.67720960867e-06	1.08210275494e-06	1.01464319481e-05	192325.982314	NA	209.137078846	0.220646119667
Choy	Rascon	AM2M	36	244941.90247	152607.890591	0.000148722215636	0.000148030628757	3.57913825144e-07	2.92972871148e-09	27166.5974978	NA	316238.521724	0.370106685329
Choy	Rascon	AM2M	37	251270.122218	144476.866982	8.23046207443e-07	2.36827717043e-07	3.51687147266e-07	3.23199182792e-07	171909.667645	NA	21946.5591475	0.0500253191994
Choy	Rascon	AM2M	38	251277.52236	145567.105919	1.42695416058e-06	2.23492527653e-05	1.58334180529e-08	3.47565245584e-07	192369.317052	NA	16.7049303415	0.329039269472
Choy	Rascon	AM2M	39	251294.934147	145512.954257	3.45198801816e-05	3.10030653061e-06	5.05645587189e-07	2.87863493134e-09	188316.488864	NA	4052.7001812	0.0544805401789
Choy	Rascon	AM2M	40	250072.469301	143739.745626	4.33394510847e-07	4.29736036079e-05	5.60713455166e-17	1.75223157223e-08	190013.183957	NA	2.18176419376e-07	0.0782421326014
Choy	Rascon	AM2M	41	226732.471658	148127.621007	1.02426813325e-07	6.75627985915e-15	1.0717256817e-05	6.77093749829e-12	0.000158091655485	NA	282293.424319	0.723976179733
Choy	Rascon	AM2M	42	245875.333779	133735.558718	1.86003475813e-07	3.97669690264e-11	1.96264110677e-11	2.41939131514e-05	0.929313549249	NA	259107.70188	0.839930147569
Choy	Rascon	AM2M	43	251020.103993	145496.417605	2.71203131921e-05	2.41229254073e-12	3.3104753161e-10	4.95647309333e-07	192129.004543	NA	31.1845733824	0.0514008474745
Choy	Rascon	AM2M	44	226660.375751	147833.300449	1.07705332675e-05	6.60206484438e-16	1.02949085018e-07	4.44805481935e-16	1191.3721692	NA	281478.897724	0.279983969728
Choy	Rascon	AM2M	45	250942.990291	144598.509456	1.18623541084e-05	1.05445006648e-05	1.28570102483e-07	3.37255790518e-06	190155.986024	NA	1851.84234087	0.616888570389
Choy	Rascon	AM2M	46	251678.119904	145438.858647	6.70042599728e-07	1.27631592553e-05	4.92661705455e-06	7.62457921319e-07	191410.757187	NA	1200.77154032	0.194231600705
Choy	Rascon	AM2M	47	263037.245618	146021.133122	0.000126660530556	0.000148280239559	3.36560415048e-09	5.55277019031e-09	14783.4189705	NA	257006.659033	0.261137279711
Choy	Rascon	AM2M	48	246279.855095	133745.93684	5.0341091511e-07	2.74845503978e-05	1.67343447618e-07	7.75498759514e-09	0.659538814806	NA	255882.223631	0.148991551478
Choy	Rascon	AM2M	49	254374.431615	131953.240013	4.69263240238e-12	2.54412765842e-05	4.0194451931e-45	4.16285542225e-12	13.7275641599	NA	247060.501353	0.172437372097
Choy	Rascon	AM2M	50	259712.44333	149403.172535	0.000138116763732	0.000144521929412	3.24085755797e-10	1.9787506486e-18	29361.7022128	NA	278046.658893	0.374999575456
Choy	Tinaja	SI	1	256661.559119	27042.3355503	NA	NA	NA	NA	80605.0532682	NA	NA	NA
Choy	Tinaja	SI	2	257113.489234	27107.47611	NA	NA	NA	NA	80885.7902969	NA	NA	NA
Choy	Tinaja	SI	3	257774.800797	27082.2627553	NA	NA	NA	NA	80743.8892784	NA	NA	NA
Choy	Tinaja	SI	4	256422.745014	26607.7238755	NA	NA	NA	NA	79182.5948564	NA	NA	NA
Choy	Tinaja	SI	5	258287.423482	26686.8796573	NA	NA	NA	NA	79420.4247944	NA	NA	NA
Choy	Tinaja	SI	6	256922.626587	27120.4796164	NA	NA	NA	NA	80663.8250613	NA	NA	NA
Choy	Tinaja	SI	7	256880.693365	26633.7582467	NA	NA	NA	NA	79468.8360192	NA	NA	NA
Choy	Tinaja	SI	8	256539.706906	27029.4187605	NA	NA	NA	NA	80619.1971418	NA	NA	NA
Choy	Tinaja	SI	9	256721.541169	26885.8168352	NA	NA	NA	NA	80200.486339	NA	NA	NA
Choy	Tinaja	SI	10	256861.516852	26937.392593	NA	NA	NA	NA	80299.210169	NA	NA	NA
Choy	Tinaja	SI	11	256521.286121	26733.9803343	NA	NA	NA	NA	79761.5539404	NA	NA	NA
Choy	Tinaja	SI	12	256437.673986	27105.8165804	NA	NA	NA	NA	80877.4034695	NA	NA	NA
Choy	Tinaja	SI	13	257125.958965	26821.0378281	NA	NA	NA	NA	79929.4223797	NA	NA	NA
Choy	Tinaja	SI	14	257322.8507	27154.3932698	NA	NA	NA	NA	81093.5468858	NA	NA	NA
Choy	Tinaja	SI	15	258011.702897	27293.4066778	NA	NA	NA	NA	81264.9538474	NA	NA	NA
Choy	Tinaja	SI	16	256398.681132	26766.9724159	NA	NA	NA	NA	79799.6557956	NA	NA	NA
Choy	Tinaja	SI	17	256890.648224	26876.26723	NA	NA	NA	NA	80138.3976403	NA	NA	NA
Choy	Tinaja	SI	18	255599.87701	26423.8330255	NA	NA	NA	NA	78585.2798654	NA	NA	NA
Choy	Tinaja	SI	19	257592.644704	27247.0582098	NA	NA	NA	NA	81161.1920419	NA	NA	NA
Choy	Tinaja	SI	20	256840.907963	26883.2027747	NA	NA	NA	NA	80148.9918703	NA	NA	NA
Choy	Tinaja	SI	21	255755.093164	26746.4786723	NA	NA	NA	NA	79718.6491947	NA	NA	NA
Choy	Tinaja	SI	22	257255.335074	27006.4225129	NA	NA	NA	NA	80577.1125188	NA	NA	NA
Choy	Tinaja	SI	23	257508.130088	27449.427858	NA	NA	NA	NA	81609.4035514	NA	NA	NA
Choy	Tinaja	SI	24	257288.495263	27207.5295427	NA	NA	NA	NA	81032.0852217	NA	NA	NA
Choy	Tinaja	SI	25	256338.726647	26378.257119	NA	NA	NA	NA	78880.773643	NA	NA	NA
Choy	Tinaja	SI	26	256156.173252	27170.7339397	NA	NA	NA	NA	80941.3447339	NA	NA	NA
